time,force,position,velocity
22.56,0.800623260628285,0.004636438168176642,0.25455971039029435
22.57,0.800623260628285,0.04922724008088668,0.12642984092338017
22.580000000000002,0.800623260628285,0.07979046812029829,0.44245070770412664
22.59,0.800623260628285,-0.034871262938629674,-0.22171540269395876
22.6,0.800623260628285,-0.05510612283499343,-0.2028436019442594
22.61,0.800623260628285,-0.30620509048481326,0.17533563430790217
22.62,0.800623260628285,0.178218434940712,0.3582178775246675
22.63,0.800623260628285,0.11802377064372029,0.15529876240275273
22.64,0.800623260628285,-0.1705778330334949,0.08135932343715692
22.650000000000002,0.800623260628285,0.5474905822889962,0.28064731191888204
22.66,0.800623260628285,-0.01645049398218443,-0.09866024740234139
22.67,0.800623260628285,0.06655810018648713,0.4349136017157711
22.68,0.800623260628285,0.039526275461123826,0.005079511860922481
22.69,0.800623260628285,-0.0028944568876654742,0.09828497665776273
22.7,0.800623260628285,0.10229473196797591,0.44370460207491713
22.71,0.800623260628285,-0.2562931507017457,0.07972946599211897
22.72,0.800623260628285,-0.28585420137924566,0.20369384374480692
22.73,0.800623260628285,-0.005258708939679106,0.38973543383043296
22.740000000000002,0.800623260628285,0.35871270861164717,0.09169307872577093
22.75,0.800623260628285,-0.11458301533760266,0.5096376202100181
22.76,0.800623260628285,0.14765962242210787,0.0983475816428617
22.77,0.800623260628285,-0.13070217972851594,0.19342633198665043
22.78,0.800623260628285,0.15878260730824342,0.554080545179608
22.79,0.800623260628285,0.26471206555526405,0.5489263149458621
22.8,0.800623260628285,0.12947878393270773,0.48989920938280873
22.81,0.800623260628285,0.05994573692865182,0.3178004218438942
22.82,0.800623260628285,0.10758012019735799,0.10552397944792569
22.830000000000002,0.800623260628285,0.08805697178261529,0.19274066418374852
22.84,0.800623260628285,0.24573426968188578,0.18309012186110077
22.85,0.800623260628285,-0.15510266163208114,0.3890871181881077
22.86,0.800623260628285,0.12001186578092429,0.26203447507039174
22.87,0.800623260628285,0.17163217605266012,0.6915932668853766
22.88,0.800623260628285,-0.17322630908351191,0.40037306341209017
22.89,0.800623260628285,0.4772576458068055,0.6430578176658772
22.900000000000002,0.800623260628285,0.1448122297529127,0.6779351777907126
22.91,0.800623260628285,-0.06859244203539618,-0.1446046658416807
22.92,0.800623260628285,0.13788210872318252,0.45380761012111615
22.93,0.800623260628285,-0.0356413784564055,0.37169134625687367
22.94,0.800623260628285,0.38891639347182366,0.36868990243548594
22.95,0.800623260628285,0.2801548754238643,-0.006104784859949031
22.96,0.800623260628285,-0.019934406951948994,0.5409310561441454
22.97,0.800623260628285,-0.3057021685151323,0.45671627396846093
22.98,0.800623260628285,0.05176694474868278,0.24096932805419996
22.990000000000002,0.800623260628285,0.08622625521988311,0.10785601828667515
23.0,0.800623260628285,0.17678477370647316,0.23457345988565814
23.01,0.800623260628285,0.175369749681534,0.40065406352550426
23.02,0.800623260628285,0.0244878880349136,0.7567475873873746
23.03,0.800623260628285,0.1362290492170628,0.3028555776814819
23.04,0.800623260628285,-0.23724393362559787,0.5124035519286854
23.05,0.800623260628285,0.4873662967755518,0.3125020875252894
23.06,0.800623260628285,0.18760551769283443,0.18304161114409345
23.07,0.800623260628285,0.2366954770340316,0.5913112236604956
23.080000000000002,0.800623260628285,-0.3158440530259983,0.6233458650426866
23.09,0.800623260628285,-0.09956700710112601,0.020649878780489517
23.1,0.800623260628285,0.1824531678328731,0.2477023763011666
23.11,0.800623260628285,-0.1203464081419316,0.17211348696805567
23.12,0.800623260628285,0.17027399008659888,0.09383812800211361
23.13,0.800623260628285,0.11202583091123719,0.47866810501878154
23.14,0.800623260628285,0.22339061031270907,0.5131302026761019
23.150000000000002,0.800623260628285,0.37074191061584677,0.20085649634688282
23.16,0.800623260628285,0.423541469923418,0.4527023155299544
23.17,0.800623260628285,-0.07220551076212542,0.36996135767424976
23.18,0.800623260628285,-0.24505524901164533,0.23903762433666173
23.19,0.800623260628285,0.09473481194697608,0.42619463823225295
23.2,0.800623260628285,0.374643739964284,0.19986451355794052
23.21,0.800623260628285,0.1502424195658146,0.343802855869901
23.22,0.800623260628285,0.32433388741242647,0.5256887024589203
23.23,0.800623260628285,0.12269591735756895,0.27292810243966553
23.240000000000002,0.800623260628285,-0.10453444994025332,0.3445662538325466
23.25,0.800623260628285,0.1278001194010015,0.4371254148606388
23.26,0.800623260628285,0.037581024454808376,0.35654582373433924
23.27,0.800623260628285,0.058533358436185096,0.4180584430986342
23.28,0.800623260628285,0.2735424178229546,0.47663045076881755
23.29,0.800623260628285,-0.04280988268320107,-0.09305852119093388
23.3,0.800623260628285,0.05983799047580371,0.35334685358982043
23.31,0.800623260628285,-0.0907591066655424,0.7665371290444445
23.32,0.800623260628285,0.07533658180709818,0.3650176903107972
23.330000000000002,0.800623260628285,0.2462013089654407,0.12617963137053906
23.34,0.800623260628285,0.24054412922957474,-0.005114699411294277
23.35,0.800623260628285,0.3503137116950003,0.3211670509455584
23.36,0.800623260628285,-0.11501254014374396,0.19739563815820346
23.37,0.800623260628285,0.17379053473226994,0.3362305634168757
23.38,0.800623260628285,0.16606479757750525,0.2409092264389278
23.39,0.800623260628285,0.6269435577093638,0.11547285157466541
23.400000000000002,0.800623260628285,-0.1721003181316605,0.3099321220048168
23.41,0.800623260628285,0.40645893232059893,0.3758147041641864
23.42,0.800623260628285,-0.03223203341095504,0.25177130232564326
23.43,0.800623260628285,0.50609718246592,0.16301479271676417
23.44,0.800623260628285,0.23880310479876635,0.5643821255799173
23.45,0.800623260628285,0.1789971856462083,0.40008946811642515
23.46,0.800623260628285,0.37329544167872897,0.3314138504244175
23.47,0.800623260628285,0.5179569822022074,0.6345036458138034
23.48,0.800623260628285,-0.01065082021022179,0.55357100555725
23.490000000000002,0.800623260628285,0.5782013948167997,0.4689010765146502
23.5,0.800623260628285,0.49026727541644594,0.6116638979461159
23.51,0.800623260628285,0.347249057074391,0.3099745020856278
23.52,0.800623260628285,0.0020771203983228625,0.3505568693125076
23.53,0.800623260628285,0.6070223129633183,-0.07700753458967718
23.54,0.800623260628285,0.15739268376035428,0.18103214272738666
23.55,0.800623260628285,0.3580513264346192,0.2688293350305779
23.56,0.800623260628285,0.44899807623269417,0.5754693654955599
23.57,0.800623260628285,0.41128570753226007,0.10990786529583296
23.580000000000002,0.800623260628285,0.2570958272508619,0.3838163607858121
23.59,0.800623260628285,0.20693696398240624,0.3129125196211584
23.6,0.800623260628285,0.6710207190459383,0.13015583227317615
23.61,0.800623260628285,0.44453638234651033,0.17789754831550902
23.62,0.800623260628285,0.5417768864655573,0.34202184753038445
23.63,0.800623260628285,0.5449963951669532,0.3035362505210314
23.64,0.800623260628285,0.5644631755527445,0.5051576741501793
23.650000000000002,0.800623260628285,0.5629694459537616,0.45202803691410665
23.66,0.800623260628285,0.10618729984140785,-0.059337425533189325
23.67,0.800623260628285,0.2046497799312618,0.09972148814089438
23.68,0.800623260628285,0.33738207955217747,0.3095997185017067
23.69,0.800623260628285,0.5252023312037698,0.43888002532374293
23.7,0.800623260628285,0.5287822806780483,0.09216921353370952
23.71,0.800623260628285,0.25399344251887185,0.17833383383837995
23.72,0.800623260628285,0.7405976580647238,0.714916660379534
23.73,0.800623260628285,0.3530820130350431,0.39375405644416134
23.740000000000002,0.800623260628285,0.37853830938942556,0.3026529294358088
23.75,0.800623260628285,0.10412208058120503,0.5242720637229006
23.76,0.800623260628285,0.27427786474855637,0.11693560689909949
23.77,0.800623260628285,0.40125877792179715,0.2705918279038234
23.78,0.800623260628285,0.4181814726615919,0.7197956593382664
23.79,0.800623260628285,0.018953983338436065,0.31727941018090733
23.8,0.800623260628285,0.3631886966128199,0.35191974033058104
23.81,0.800623260628285,0.5325264086942861,0.21950727029800088
23.82,0.800623260628285,0.4054973503562025,-0.014326475622187418
23.830000000000002,0.800623260628285,0.32408793556714155,0.4514837672099214
23.84,0.800623260628285,0.40412023181819684,0.34817595929335193
23.85,0.800623260628285,0.618782354637079,0.39210297338348793
23.86,0.800623260628285,0.594005278392502,0.37274346990654283
23.87,0.800623260628285,0.411316941191268,0.44221571807097537
23.88,0.800623260628285,0.5633615904503217,0.2860226915291709
23.89,0.800623260628285,0.13592875794650777,0.020262334716943886
23.900000000000002,0.800623260628285,0.6149791488287413,0.1297089810210556
23.91,0.800623260628285,-0.09962806407051916,0.2906154334398896
23.92,0.800623260628285,0.4456512406783668,-0.024746298902421693
23.93,0.800623260628285,0.6380572773506301,0.3507158649512362
23.94,0.800623260628285,0.4942264297604276,-0.008274574065697926
23.95,0.800623260628285,0.2751114901093238,0.5726327437192438
23.96,0.800623260628285,0.4419502454936329,0.283622664247022
23.97,0.800623260628285,0.6469078314843528,-0.07159913660262579
23.98,0.800623260628285,0.5704722955425978,0.025074007015479877
23.990000000000002,0.800623260628285,0.5366638327631638,0.13921854870322375
24.0,0.800623260628285,0.44188798302731797,0.15120430403498925
24.01,0.800623260628285,0.08084414485220742,0.10616986645984514
24.02,0.800623260628285,0.3635064863201754,0.36015397769525465
24.03,0.800623260628285,0.12906683950297831,0.32117550593867883
24.04,0.800623260628285,0.6576893676641595,0.03261498267349275
24.05,0.800623260628285,0.2984387690467746,0.02044142183107997
24.060000000000002,0.800623260628285,0.8330521649706991,0.4231272674364871
24.07,0.800623260628285,0.49924799133453635,0.2580674236104583
24.080000000000002,0.800623260628285,0.3717860756804107,0.06635728807282534
24.09,0.800623260628285,0.22141490585808038,0.5710771004069953
24.1,0.800623260628285,0.42467721024006977,0.18366193215344137
24.11,0.800623260628285,0.7576753307144493,0.08194231530580716
24.12,0.800623260628285,0.4446490950487592,0.13138597662474383
24.13,0.800623260628285,0.2640062532940903,0.05320307761154289
24.14,0.800623260628285,0.5289874713974733,0.09644892658972506
24.150000000000002,0.800623260628285,0.5057739029174682,0.314592277292552
24.16,0.800623260628285,0.287267758870201,-0.09630958661744865
24.17,0.800623260628285,0.2431951713340015,0.4232843148564556
24.18,0.800623260628285,0.8156442249783801,-0.08141421256403633
24.19,0.800623260628285,0.2152734052741771,0.23240811839437625
24.2,0.800623260628285,0.7944786252501853,-0.10934358559313936
24.21,0.800623260628285,0.41660112624810286,0.2360089103897175
24.22,0.800623260628285,0.8590496951355309,0.25442069123298394
24.23,0.800623260628285,0.4388369935141032,0.3169218982492684
24.240000000000002,0.800623260628285,0.39669812070044463,0.26049313994571477
24.25,0.800623260628285,0.7314307989116298,-0.11109152897766997
24.26,0.800623260628285,0.26773002999976697,-0.1413552485846105
24.27,0.800623260628285,0.5895619457893883,0.03155784852256181
24.28,0.800623260628285,0.8771627362241274,0.3595209811764617
24.29,0.800623260628285,0.5337968847719756,0.054313995887140476
24.3,0.800623260628285,0.41027339215850234,0.026299875455110353
24.310000000000002,0.800623260628285,0.39372205373536073,0.05370380607824371
24.32,0.800623260628285,0.5540365546872732,0.1111139895708429
24.330000000000002,0.800623260628285,0.06492534318225857,0.028501550956132563
24.34,0.800623260628285,0.5071363399250701,0.15888297169646765
24.35,0.800623260628285,0.4872038659876034,-0.02309782020604799
24.36,0.800623260628285,0.6580008736642526,0.4050720451216341
24.37,0.800623260628285,0.3580450145097868,0.17479763995424305
24.38,0.800623260628285,0.6221635575360922,0.14300614717958426
24.39,0.800623260628285,0.3329987471138314,0.08983382298706488
24.400000000000002,0.800623260628285,0.6720500512366496,0.03143597922046626
24.41,0.800623260628285,0.7155641677082765,0.04869894329114364
