time,input_force,position,velocity
3.46,0.9179445946441324,12.999182146772965,2.894118248128177
3.47,1.0781201328561338,13.028123329254246,2.8716657895428717
3.48,1.0005153748741418,13.056839987149674,2.8484355321592476
3.49,1.183285703242059,13.085324342471267,2.827033620386971
3.5,1.0813103195158789,13.113594678675137,2.8046084908462197
3.5100000000000002,0.9974549575580802,13.141640763583599,2.7813443298373346
3.52,1.4417371014838067,13.169454206881973,2.762525058500412
3.5300000000000002,1.0678301789803517,13.197079457466977,2.739958139230201
3.54,0.9001964016486915,13.224479038859279,2.7157160489836785
3.5500000000000003,1.358578243267752,13.251636199349116,2.696063583216178
3.56,1.2266671516530456,13.278596835181277,2.67508682337597
3.5700000000000003,1.349802400019129,13.305347703415038,2.655339936647359
3.58,0.964398454844464,13.331901102781512,2.631734875947355
3.59,1.1818466672665866,13.358218451540985,2.6103102032245893
3.6,0.6960149501558939,13.384321553573232,2.584028140315005
3.61,1.1433861241531997,13.410161834976382,2.5622332880986027
3.62,0.9550400503195453,13.435784167857367,2.538557781711599
3.63,0.7155732508667796,13.461169745674484,2.512495551430273
3.64,1.1931049227739614,13.486294701188786,2.491223022288088
3.65,0.6245585769711628,13.511206931411667,2.464267961099702
3.66,0.6040435385575222,13.535849611022664,2.437125312719705
3.67,1.0590801337314264,13.560220864149862,2.4145516015531743
3.68,1.1008543440357237,13.584366380165394,2.3924033242613487
3.69,1.180689605973008,13.608290413408007,2.3710604792500947
3.7,1.134977445276259,13.632001018200508,2.349266021677916
3.71,1.2819165670562918,13.655493678417288,2.328948020257883
3.72,1.1266334326428498,13.678783158619867,2.3070809971768322
3.73,0.9601249531818735,13.701853968591635,2.2835569778984692
3.74,0.9718626188119848,13.72468953837062,2.2601630037046596
3.75,0.9301406041729238,13.747291168407667,2.236364623160386
3.7600000000000002,1.0456803468550027,13.76965481463927,2.21373593273422
3.77,0.7671156682570344,13.791792173966613,2.188333439955676
3.7800000000000002,1.0547692816821568,13.813675508366169,2.165826714824675
3.79,0.9693021406040433,13.835333775514416,2.1424778184269213
3.8000000000000003,1.0417118735478474,13.856758553698684,2.1198680750653036
3.81,1.0423294489644983,13.877957234449337,2.097278182259888
3.8200000000000003,0.4961319217072193,13.898930016271935,2.0692403915524116
3.83,0.8063260782374324,13.919622420187459,2.044332691323361
3.84,0.9648591091525949,13.940065747100693,2.021031205846204
3.85,0.9754878503108313,13.960276059159154,1.9978533748404952
3.86,1.0384627037703047,13.98025459290756,1.9753228163227787
3.87,1.0470545000366944,14.000007821070788,1.9528945450965236
3.88,1.2898315065571453,14.019536766521753,1.9329106081572123
3.89,1.0490765381899554,14.038865872603326,1.9105300234856752
3.9,0.9239801003270779,14.057971172838183,1.8869157676850252
3.91,0.6667601474628695,14.076840330515033,1.860750137394765
3.92,0.7128668188619945,14.09544783188898,1.835073249578868
3.93,1.093683203965407,14.11379856438477,1.8132315028307968
3.94,1.1986742047924597,14.131930879413078,1.7924575689928748
3.95,1.2948590413540026,14.149855455103006,1.7726611537251065
3.96,0.8210062261872233,14.167582066640257,1.7481398521924598
3.97,0.9258119548841806,14.185063465162182,1.72469245797754
3.98,1.0350515791869885,14.202310389741957,1.7023611156941416
3.99,1.3960646261964136,14.219334000898899,1.6836612383873866
4.0,1.0095571356131452,14.236170613282772,1.6611089886457517
4.01,1.2968374129169602,14.252781703169228,1.6414522490767414
4.0200000000000005,1.0205794225518277,14.269196225659996,1.6190488492732293
4.03,1.217233879256057,14.285386714152729,1.598635173491287
4.04,1.1919008112807816,14.301373065887642,1.577986820242061
4.05,1.0198024684719962,14.317152934090062,1.5556371317444007
4.0600000000000005,0.782508192517935,14.332709305407507,1.5309388149720389
4.07,0.9327659543845759,14.348018693557227,1.5077737088676395
4.08,1.2843938767472618,14.363096430645903,1.4881521759758285
4.09,1.1621498756663886,14.377977952405661,1.467327101431261
4.1,0.8998547766159966,14.392651223419975,1.4439013755390315
4.11,0.9181231142454861,14.407090237175366,1.4206875507957988
4.12,-3.7859882163287484,14.421297112683323,1.3504617692811711
4.13,-3.1509458371792727,14.434801730376135,1.286733562260809
4.14,-3.2626008835264044,14.447669065998744,1.2220211160591405
4.15,-3.4672291597840057,14.459889277159336,1.1553984335391552
4.16,-3.3997867117409504,14.471443261494727,1.0895922917835792
4.17,-3.873986761201717,14.482339184412563,1.0191855569191137
4.18,-3.5371564947841847,14.492531039981754,0.9523013497101489
4.19,-3.172924467402808,14.502054053478856,0.889206289581882
4.2,-3.243504120229619,14.510946116374676,0.8255441245486733
4.21,-3.3736734841628486,14.519201557620162,0.7607216371629237
4.22,-3.4427572473026222,14.526808773991792,0.6953538574817498
4.23,-3.2805325096363696,14.53376231256661,0.6317565301936982
4.24,-3.4960906168858523,14.540079877868548,0.5661487080742221
4.25,-3.7727522348146367,14.54574136494929,0.4979256542001531
4.26,-3.4410534235104095,14.550720621491292,0.43317882309965006
4.2700000000000005,-3.3591897301585196,14.555052409722288,0.36940253749733315
4.28,-3.2152780586160308,14.55874643509726,0.30721614574798495
4.29,-3.728052747674835,14.56181859655474,0.24005008503667213
4.3,-3.464395856885926,14.564219097405108,0.1756823640621117
4.3100000000000005,-3.4548743265266597,14.565975921045728,0.11156597669187962
4.32,-3.6600639765450573,14.567091580812647,0.0455544701426079
4.33,-3.342278940590976,14.567547125514073,-0.01711638860028368
4.34,-3.2903399892532748,14.56737596162807,-0.07911209177234386
4.3500000000000005,-3.497952057181844,14.566584840710346,-0.14302858403798757
4.36,-3.0287950738513407,14.565154554869967,-0.2020921329978267
4.37,-3.5036855970823666,14.563133633539989,-0.2657540677458957
4.38,-3.5291502897137685,14.56047609286253,-0.32950745274074866
4.39,-3.5349478651693556,14.557181018335122,-0.3931541149463154
4.4,-3.6029134102333327,14.553249477185659,-0.4573147257979532
4.41,-3.5516186942224066,14.54867632992768,-0.5207941248800537
4.42,-3.72663136942214,14.54346838867888,-0.5858558059219303
4.43,-3.4781201603582934,14.53760983061966,-0.6482593047880661
4.44,-3.428318794970776,14.531127237571779,-0.7099970641370431
4.45,-3.8963740935837947,14.524027266930409,-0.776248066887682
4.46,-3.460203498071606,14.516264786261532,-0.8379575362350397
4.47,-3.431386779227249,14.50788521089918,-0.8992090397592476
4.48,-3.3368957974375273,14.498893120501588,-0.9593457455560231
4.49,-3.19888658106047,14.489299663046028,-1.017934033243741
4.5,-3.269542742655533,14.479120322713591,-1.077063224913279
4.51,-3.5638863400827456,14.468349690464459,-1.1389676708972505
4.5200000000000005,-3.587096030027164,14.456960013755486,-1.200927911401208
4.53,-3.3239127152656645,14.444950734641473,-1.2600786388028724
4.54,-3.5492695628431394,14.432349948253444,-1.3213110393035796
4.55,-3.6854243994003597,14.419136837860409,-1.383726705595831
